season,round,race_date,race_name,circuit_id,driver_id,driver_code,constructor_id,driver_career_starts_before,driver_career_wins_before,driver_career_points_before,driver_career_dnf_rate_before,driver_season_points_before,driver_season_wins_before,driver_season_position_before,driver_season_dnf_rate_before,driver_avg_finish_last_3,driver_avg_finish_last_5,driver_avg_finish_last_10,driver_win_rate_last_3,driver_win_rate_last_5,driver_win_rate_last_10,driver_dnf_rate_last_3,driver_dnf_rate_last_5,driver_dnf_rate_last_10,driver_circuit_starts_before,driver_circuit_wins_before,driver_circuit_avg_finish_before,driver_circuit_dnf_rate_before,constructor_career_starts_before,constructor_career_wins_before,constructor_career_points_before,constructor_avg_finish_last_3,constructor_avg_finish_last_5,constructor_win_rate_last_3,constructor_win_rate_last_5,constructor_season_points_before,constructor_season_wins_before,constructor_season_position_before,qualifying_position,gap_to_pole_sec,driver_vs_teammate_q_gap_sec,team_best_qualifying_pos,qualifying_session_numeric,driver_avg_qualifying_last_3,driver_avg_qualifying_last_5,driver_avg_q_gap_to_pole_last_3,driver_avg_q_gap_to_pole_last_5,driver_season_avg_qualifying_before,won
2020,8,2020-09-06,Italian Grand Prix,monza,russell,RUS,williams,28,0.0,0.0,0.14285714285714285,0.0,0.0,20,0.2857142857142857,17.5,16.25,15.875,0.0,0.0,0.0,0.3333333333333333,0.2,0.2,1,0.0,14.0,0.0,49,0.0,8.0,17.333333333333332,16.8,0.0,0.0,0.0,0.0,10,19.0,2.700000000000003,0.0,19.0,1.0,16.0,15.0,2.343999999999999,2.3198000000000008,14.857142857142858,0
2020,8,2020-09-06,Italian Grand Prix,monza,sainz,SAI,mclaren,49,0.0,172.0,0.14285714285714285,23.0,0.0,11,0.14285714285714285,9.5,10.25,8.444444444444445,0.0,0.0,0.0,0.3333333333333333,0.2,0.1,2,0.0,8.0,0.5,49,0.0,275.0,8.666666666666666,9.2,0.0,0.0,68.0,0.0,4,3.0,0.8079999999999927,0.0,3.0,3.0,9.0,8.6,1.4689999999999988,1.5298000000000003,7.714285714285714,0
2020,8,2020-09-06,Italian Grand Prix,monza,stroll,STR,racing_point,49,0.0,69.0,0.10204081632653061,42.0,0.0,7,0.14285714285714285,6.333333333333333,6.4,8.875,0.0,0.0,0.0,0.0,0.0,0.2,2,0.0,10.5,0.0,28,0.0,154.0,6.833333333333333,7.0,0.0,0.0,81.0,0.0,3,8.0,1.0370000000000061,0.20600000000000307,4.0,3.0,6.666666666666667,5.8,1.172666666666662,1.196799999999996,7.285714285714286,0
2020,8,2020-09-06,Italian Grand Prix,monza,vettel,VET,ferrari,49,6.0,576.0,0.08163265306122448,16.0,0.0,13,0.14285714285714285,10.666666666666666,9.6,10.0,0.0,0.0,0.0,0.0,0.0,0.2,2,0.0,8.5,0.0,49,9.0,1136.0,9.5,8.7,0.0,0.0,61.0,0.0,5,17.0,2.263999999999996,0.8780000000000001,13.0,1.0,12.333333333333334,10.4,1.8389999999999986,1.7759999999999991,10.428571428571429,0
2020,9,2020-09-13,Tuscan Grand Prix,mugello,albon,ALB,red_bull,29,0.0,140.0,0.034482758620689655,48.0,0.0,6,0.0,9.666666666666666,8.4,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,50,8.0,994.0,8.166666666666666,6.5,0.0,0.2,158.0,1.0,2,4.0,0.769999999999996,0.44299999999999784,3.0,3.0,6.666666666666667,8.2,1.187666666666658,1.4585999999999957,8.25,0
2020,9,2020-09-13,Tuscan Grand Prix,mugello,bottas,BOT,mercedes,50,5.0,690.0,0.08,117.0,1.0,2,0.0,3.3333333333333335,4.8,3.7777777777777777,0.0,0.0,0.1,0.0,0.0,0.1,0,0.0,,,50,32.0,1675.0,3.1666666666666665,3.6,0.6666666666666666,0.6,281.0,6.0,1,2.0,0.0589999999999975,0.0589999999999975,1.0,3.0,2.0,1.8,0.21166666666666364,0.18959999999999866,2.0,0
2020,9,2020-09-13,Tuscan Grand Prix,mugello,gasly,GAS,alphatauri,50,1.0,167.0,0.14,43.0,1.0,8,0.125,6.0,7.2,8.666666666666666,0.3333333333333333,0.2,0.1,0.0,0.0,0.1,0,0.0,,,8,1.0,47.0,8.333333333333334,8.5,0.3333333333333333,0.2,47.0,1.0,7,16.0,1.9809999999999945,0.2710000000000008,12.0,1.0,10.666666666666666,10.0,1.24366666666666,1.4279999999999973,10.0,0
2020,9,2020-09-13,Tuscan Grand Prix,mugello,giovinazzi,GIO,alfa,29,0.0,16.0,0.06896551724137931,2.0,0.0,15,0.125,16.0,15.75,13.777777777777779,0.0,0.0,0.0,0.3333333333333333,0.2,0.1,0,0.0,,,29,0.0,59.0,13.833333333333334,14.6,0.0,0.0,2.0,0.0,8,17.0,2.0759999999999934,0.36599999999999966,13.0,1.0,18.666666666666668,18.4,2.7099999999999986,2.853999999999999,18.5,0
2020,9,2020-09-13,Tuscan Grand Prix,mugello,grosjean,GRO,haas,50,0.0,45.0,0.26,0.0,0.0,17,0.125,15.333333333333334,15.6,15.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0.0,,,50,0.0,122.0,15.0,15.4,0.0,0.0,1.0,0.0,9,15.0,1.9249999999999972,0.0,15.0,2.0,16.666666666666668,16.6,2.447666666666658,2.5565999999999973,17.0,0
2020,9,2020-09-13,Tuscan Grand Prix,mugello,hamilton,HAM,mercedes,50,27.0,985.0,0.02,164.0,5.0,1,0.0,3.0,2.4,2.6,0.6666666666666666,0.6,0.6,0.0,0.0,0.0,0,0.0,,,50,32.0,1675.0,3.1666666666666665,3.6,0.6666666666666666,0.6,281.0,6.0,1,1.0,0.0,0.0,1.0,3.0,1.0,1.2,0.0,0.012600000000000477,1.25,1
2020,9,2020-09-13,Tuscan Grand Prix,mugello,kevin_magnussen,MAG,haas,50,0.0,77.0,0.18,1.0,0.0,16,0.5,16.0,16.0,13.166666666666666,0.0,0.0,0.0,0.3333333333333333,0.6,0.4,0,0.0,,,50,0.0,122.0,15.0,15.4,0.0,0.0,1.0,0.0,9,20.0,2.2039999999999935,0.27899999999999636,15.0,1.0,17.0,16.8,2.4559999999999937,2.6609999999999987,16.375,0
2020,9,2020-09-13,Tuscan Grand Prix,mugello,kvyat,KVY,alphatauri,29,0.0,41.0,0.13793103448275862,4.0,0.0,14,0.125,10.666666666666666,10.5,10.555555555555555,0.0,0.0,0.0,0.0,0.2,0.1,0,0.0,,,8,1.0,47.0,8.333333333333334,8.5,0.3333333333333333,0.2,47.0,1.0,7,12.0,1.7099999999999937,0.0,12.0,2.0,11.333333333333334,12.8,1.4559999999999935,1.9073999999999984,13.5,0
2020,9,2020-09-13,Tuscan Grand Prix,mugello,latifi,LAT,williams,8,0.0,0.0,0.0,0.0,0.0,18,0.0,15.0,15.8,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,50,0.0,8.0,15.333333333333334,15.6,0.0,0.0,0.0,0.0,10,19.0,2.1759999999999877,0.08799999999999386,18.0,1.0,19.333333333333332,19.2,2.887999999999996,3.0683999999999996,18.625,0
2020,9,2020-09-13,Tuscan Grand Prix,mugello,leclerc,LEC,ferrari,50,2.0,348.0,0.22,45.0,0.0,7,0.375,14.0,7.0,7.857142857142857,0.0,0.0,0.0,0.6666666666666666,0.4,0.3,0,0.0,,,50,9.0,1136.0,10.25,8.75,0.0,0.0,61.0,0.0,6,5.0,1.1259999999999906,0.0,5.0,3.0,11.666666666666666,9.4,1.4996666666666651,1.4165999999999996,8.875,0
2020,9,2020-09-13,Tuscan Grand Prix,mugello,max_verstappen,VER,red_bull,50,6.0,637.0,0.16,110.0,1.0,3,0.25,2.5,2.0,2.0,0.0,0.2,0.2,0.3333333333333333,0.2,0.2,0,0.0,,,50,8.0,994.0,8.166666666666666,6.5,0.0,0.2,158.0,1.0,2,3.0,0.3269999999999982,0.0,3.0,3.0,3.6666666666666665,3.6,0.7089999999999937,0.8341999999999985,3.75,0
2020,9,2020-09-13,Tuscan Grand Prix,mugello,norris,NOR,mclaren,29,0.0,106.0,0.13793103448275862,57.0,0.0,4,0.0,7.0,7.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,50,0.0,305.0,6.0,7.6,0.0,0.0,98.0,0.0,3,11.0,1.4959999999999951,0.11800000000000921,9.0,2.0,8.0,7.8,1.2793333333333266,1.3881999999999948,7.125,0
2020,9,2020-09-13,Tuscan Grand Prix,mugello,ocon,OCO,renault,29,0.0,79.0,0.2413793103448276,30.0,0.0,12,0.125,8.666666666666666,8.0,9.625,0.0,0.0,0.0,0.0,0.0,0.2,0,0.0,,,50,0.0,284.0,7.833333333333333,7.9,0.0,0.0,71.0,0.0,5,10.0,1.1529999999999916,0.054000000000002046,8.0,2.0,11.0,10.6,1.4913333333333345,1.6474000000000018,10.75,0
2020,9,2020-09-13,Tuscan Grand Prix,mugello,perez,PER,racing_point,48,0.0,148.0,0.08333333333333333,34.0,0.0,11,0.0,8.333333333333334,7.6,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,29,0.0,170.0,6.833333333333333,7.2,0.0,0.0,97.0,0.0,4,6.0,1.1670000000000016,0.04000000000000625,6.0,3.0,5.333333333333333,7.4,1.0029999999999955,1.5777999999999963,7.166666666666667,0
2020,9,2020-09-13,Tuscan Grand Prix,mugello,raikkonen,RAI,alfa,50,1.0,294.0,0.14,0.0,0.0,19,0.125,13.0,14.2,12.666666666666666,0.0,0.0,0.0,0.0,0.0,0.1,0,0.0,,,29,0.0,59.0,13.833333333333334,14.6,0.0,0.0,2.0,0.0,8,13.0,1.7099999999999937,0.0,13.0,2.0,14.666666666666666,16.4,2.11066666666666,2.546799999999996,17.125,0
2020,9,2020-09-13,Tuscan Grand Prix,mugello,ricciardo,RIC,renault,50,2.0,265.0,0.3,41.0,0.0,9,0.125,7.0,7.8,8.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0.0,,,50,0.0,284.0,7.833333333333333,7.9,0.0,0.0,71.0,0.0,5,8.0,1.0989999999999895,0.0,8.0,3.0,8.0,7.4,1.1333333333333353,1.2498000000000018,8.375,0
2020,9,2020-09-13,Tuscan Grand Prix,mugello,russell,RUS,williams,29,0.0,0.0,0.13793103448275862,0.0,0.0,20,0.25,15.5,15.25,15.5,0.0,0.0,0.0,0.3333333333333333,0.2,0.2,0,0.0,,,50,0.0,8.0,15.333333333333334,15.6,0.0,0.0,0.0,0.0,10,18.0,2.087999999999994,0.0,18.0,1.0,17.333333333333332,16.4,2.476999999999999,2.4322000000000004,15.375,0
2020,9,2020-09-13,Tuscan Grand Prix,mugello,sainz,SAI,mclaren,50,0.0,190.0,0.14,41.0,0.0,10,0.125,4.0,8.5,7.777777777777778,0.0,0.0,0.0,0.3333333333333333,0.2,0.1,0,0.0,,,50,0.0,305.0,6.0,7.6,0.0,0.0,98.0,0.0,3,9.0,1.377999999999986,0.0,9.0,3.0,5.666666666666667,7.4,1.095333333333329,1.375399999999999,7.125,0
2020,9,2020-09-13,Tuscan Grand Prix,mugello,stroll,STR,racing_point,50,0.0,84.0,0.1,57.0,0.0,5,0.125,5.333333333333333,6.2,7.625,0.0,0.0,0.0,0.0,0.0,0.2,0,0.0,,,29,0.0,170.0,6.833333333333333,7.2,0.0,0.0,97.0,0.0,4,7.0,1.1269999999999953,0.0,6.0,3.0,7.333333333333333,6.8,1.093666666666664,1.2181999999999988,7.375,0
2020,9,2020-09-13,Tuscan Grand Prix,mugello,vettel,VET,ferrari,50,6.0,576.0,0.1,16.0,0.0,13,0.25,10.0,10.5,10.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.2,0,0.0,,,50,9.0,1136.0,10.25,8.75,0.0,0.0,61.0,0.0,6,14.0,1.7139999999999986,0.5880000000000081,5.0,2.0,14.0,12.8,1.9523333333333284,1.9633999999999987,11.25,0
2020,10,2020-09-27,Russian Grand Prix,sochi,albon,ALB,red_bull,30,0.0,155.0,0.03333333333333333,63.0,0.0,5,0.0,8.0,7.4,7.3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5.0,0.0,51,8.0,1009.0,7.5,6.1,0.0,0.2,173.0,1.0,2,10.0,1.7040000000000077,1.1410000000000053,2.0,3.0,6.0,6.6,0.9626666666666589,1.164199999999994,7.777777777777778,0
2020,10,2020-09-27,Russian Grand Prix,sochi,bottas,BOT,mercedes,51,5.0,708.0,0.0784313725490196,135.0,1.0,2,0.0,3.0,3.0,3.6,0.0,0.0,0.1,0.0,0.0,0.0,2,0.0,2.0,0.0,51,33.0,1719.0,3.0,2.7,0.6666666666666666,0.6,325.0,7.0,1,3.0,0.652000000000001,0.652000000000001,1.0,3.0,2.0,1.8,0.21166666666666364,0.13879999999999768,2.0,1
2020,10,2020-09-27,Russian Grand Prix,sochi,gasly,GAS,alphatauri,51,1.0,167.0,0.1568627450980392,43.0,1.0,10,0.2222222222222222,4.5,7.25,9.5,0.3333333333333333,0.2,0.1,0.3333333333333333,0.2,0.2,2,0.0,14.0,0.5,9,1.0,53.0,7.166666666666667,8.5,0.3333333333333333,0.2,53.0,1.0,7,9.0,1.695999999999998,0.0,9.0,3.0,12.666666666666666,11.0,1.4986666666666604,1.416199999999995,10.666666666666666,0
2020,10,2020-09-27,Russian Grand Prix,sochi,giovinazzi,GIO,alfa,30,0.0,16.0,0.1,2.0,0.0,15,0.2222222222222222,16.0,16.333333333333332,14.875,0.0,0.0,0.0,0.6666666666666666,0.4,0.2,1,0.0,15.0,0.0,30,0.0,61.0,11.833333333333334,13.3,0.0,0.0,4.0,0.0,8,17.0,3.289999999999992,0.0,17.0,1.0,17.666666666666668,18.4,2.3643333333333296,2.696999999999997,18.333333333333332,0
2020,10,2020-09-27,Russian Grand Prix,sochi,grosjean,GRO,haas,51,0.0,45.0,0.2549019607843137,0.0,0.0,18,0.1111111111111111,13.0,14.8,14.88888888888889,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,11.0,0.5,51,0.0,122.0,13.333333333333334,14.6,0.0,0.0,1.0,0.0,9,16.0,3.2879999999999967,0.0,16.0,1.0,16.0,15.8,2.2543333333333258,2.273599999999996,16.77777777777778,0
2020,10,2020-09-27,Russian Grand Prix,sochi,hamilton,HAM,mercedes,51,28.0,1011.0,0.0196078431372549,190.0,6.0,1,0.0,3.0,2.4,2.0,0.6666666666666666,0.6,0.7,0.0,0.0,0.0,2,2.0,1.0,0.0,51,33.0,1719.0,3.0,2.7,0.6666666666666666,0.6,325.0,7.0,1,1.0,0.0,0.0,1.0,3.0,1.0,1.2,0.0,0.012600000000000477,1.2222222222222223,0
2020,10,2020-09-27,Russian Grand Prix,sochi,kevin_magnussen,MAG,haas,51,0.0,77.0,0.19607843137254902,1.0,0.0,17,0.5555555555555556,17.0,16.0,13.6,0.0,0.0,0.0,0.6666666666666666,0.6,0.5,2,0.0,8.5,0.0,51,0.0,122.0,13.333333333333334,14.6,0.0,0.0,1.0,0.0,9,18.0,3.3769999999999953,0.08899999999999864,16.0,1.0,18.333333333333332,17.6,2.415999999999992,2.5307999999999966,16.77777777777778,0
2020,10,2020-09-27,Russian Grand Prix,sochi,kvyat,KVY,alphatauri,30,0.0,47.0,0.13333333333333333,10.0,0.0,14,0.1111111111111111,9.0,9.8,10.222222222222221,0.0,0.0,0.0,0.0,0.0,0.1,1,0.0,12.0,0.0,9,1.0,53.0,7.166666666666667,8.5,0.3333333333333333,0.2,53.0,1.0,7,12.0,1.9449999999999932,0.24899999999999523,9.0,2.0,11.333333333333334,12.4,1.4899999999999902,1.7611999999999965,13.333333333333334,0
2020,10,2020-09-27,Russian Grand Prix,sochi,latifi,LAT,williams,9,0.0,0.0,0.1111111111111111,0.0,0.0,19,0.1111111111111111,13.5,16.0,15.75,0.0,0.0,0.0,0.3333333333333333,0.2,0.1111111111111111,0,0.0,,,51,0.0,8.0,13.166666666666666,15.1,0.0,0.0,0.0,0.0,10,19.0,3.7620000000000005,1.483000000000004,14.0,1.0,19.333333333333332,19.0,2.6306666666666607,2.8231999999999973,18.666666666666668,0
2020,10,2020-09-27,Russian Grand Prix,sochi,leclerc,LEC,ferrari,51,2.0,352.0,0.21568627450980393,49.0,0.0,8,0.3333333333333333,11.0,8.666666666666666,6.428571428571429,0.0,0.0,0.0,0.3333333333333333,0.4,0.3,2,0.0,5.0,0.0,51,9.0,1141.0,11.25,9.375,0.0,0.0,66.0,0.0,6,11.0,1.9350000000000023,0.0,11.0,2.0,10.333333333333334,9.6,1.418666666666662,1.4169999999999987,8.444444444444445,0
2020,10,2020-09-27,Russian Grand Prix,sochi,max_verstappen,VER,red_bull,51,6.0,637.0,0.17647058823529413,110.0,1.0,3,0.3333333333333333,3.0,2.0,2.142857142857143,0.0,0.2,0.1,0.6666666666666666,0.4,0.3,2,0.0,4.5,0.0,51,8.0,1009.0,7.5,6.1,0.0,0.2,173.0,1.0,2,2.0,0.5630000000000024,0.0,2.0,3.0,3.6666666666666665,3.6,0.5819999999999936,0.6951999999999969,3.6666666666666665,0
2020,10,2020-09-27,Russian Grand Prix,sochi,norris,NOR,mclaren,30,0.0,114.0,0.13333333333333333,65.0,0.0,4,0.0,5.666666666666667,7.2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,8.0,0.0,51,0.0,313.0,5.333333333333333,7.0,0.0,0.0,106.0,0.0,4,8.0,1.5430000000000064,0.29700000000001125,6.0,3.0,9.0,9.0,1.2779999999999916,1.391599999999994,7.555555555555555,0
2020,10,2020-09-27,Russian Grand Prix,sochi,ocon,OCO,renault,30,0.0,79.0,0.26666666666666666,30.0,0.0,12,0.2222222222222222,6.5,8.5,8.857142857142858,0.0,0.0,0.0,0.3333333333333333,0.2,0.3,1,0.0,9.0,0.0,51,0.0,296.0,5.166666666666667,7.7,0.0,0.0,83.0,0.0,5,7.0,1.3199999999999932,0.4059999999999917,5.0,3.0,9.333333333333334,10.8,1.2146666666666637,1.496799999999999,10.666666666666666,0
2020,10,2020-09-27,Russian Grand Prix,sochi,perez,PER,racing_point,49,0.0,158.0,0.08163265306122448,44.0,0.0,9,0.0,8.333333333333334,7.4,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,8.5,0.0,30,0.0,180.0,7.0,6.4,0.0,0.0,107.0,0.0,3,4.0,1.0130000000000052,0.0,4.0,3.0,6.0,5.2,1.0926666666666638,1.0547999999999973,7.0,0
2020,10,2020-09-27,Russian Grand Prix,sochi,raikkonen,RAI,alfa,51,1.0,296.0,0.13725490196078433,2.0,0.0,16,0.1111111111111111,11.333333333333334,12.6,13.222222222222221,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,8.5,0.0,30,0.0,61.0,11.833333333333334,13.3,0.0,0.0,4.0,0.0,8,20.0,3.962999999999994,0.6730000000000018,17.0,1.0,14.333333333333334,15.4,2.0799999999999934,2.2761999999999944,16.666666666666668,0
2020,10,2020-09-27,Russian Grand Prix,sochi,ricciardo,RIC,renault,51,2.0,277.0,0.29411764705882354,53.0,0.0,7,0.1111111111111111,4.666666666666667,7.8,7.777777777777778,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,6.0,0.5,51,0.0,296.0,5.166666666666667,7.7,0.0,0.0,83.0,0.0,5,5.0,0.9140000000000015,0.0,5.0,3.0,6.333333333333333,7.4,0.9616666666666637,1.1283999999999992,8.333333333333334,0
2020,10,2020-09-27,Russian Grand Prix,sochi,russell,RUS,williams,30,0.0,0.0,0.13333333333333333,0.0,0.0,20,0.2222222222222222,12.5,15.0,15.375,0.0,0.0,0.0,0.3333333333333333,0.2,0.2,1,0.0,,1.0,51,0.0,8.0,13.166666666666666,15.1,0.0,0.0,0.0,0.0,10,14.0,2.2789999999999964,0.0,14.0,2.0,17.333333333333332,17.0,2.3346666666666636,2.3639999999999985,15.666666666666666,0
2020,10,2020-09-27,Russian Grand Prix,sochi,sainz,SAI,mclaren,51,0.0,190.0,0.1568627450980392,41.0,0.0,11,0.2222222222222222,2.0,7.0,8.375,0.0,0.0,0.0,0.6666666666666666,0.4,0.2,2,0.0,11.5,0.0,51,0.0,313.0,5.333333333333333,7.0,0.0,0.0,106.0,0.0,4,6.0,1.2459999999999951,0.0,6.0,3.0,6.333333333333333,7.8,1.1239999999999906,1.318599999999995,7.333333333333333,0
2020,10,2020-09-27,Russian Grand Prix,sochi,stroll,STR,racing_point,51,0.0,84.0,0.11764705882352941,57.0,0.0,6,0.2222222222222222,6.0,5.5,6.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.3,2,0.0,13.0,0.0,30,0.0,180.0,7.0,6.4,0.0,0.0,107.0,0.0,3,13.0,2.0600000000000023,1.046999999999997,4.0,2.0,8.0,7.0,1.1343333333333305,1.1363999999999976,7.333333333333333,0
2020,10,2020-09-27,Russian Grand Prix,sochi,vettel,VET,ferrari,51,6.0,577.0,0.09803921568627451,17.0,0.0,13,0.2222222222222222,11.5,10.5,9.125,0.0,0.0,0.0,0.3333333333333333,0.2,0.2,2,0.0,3.0,0.5,51,9.0,1141.0,11.25,9.375,0.0,0.0,66.0,0.0,6,15.0,2.305000000000007,0.37000000000000455,11.0,2.0,15.0,13.6,1.9956666666666603,1.898999999999998,11.555555555555555,0
2020,11,2020-10-11,Eifel Grand Prix,nurburgring,albon,ALB,red_bull,31,0.0,156.0,0.03225806451612903,64.0,0.0,5,0.0,9.333333333333334,8.4,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,52,8.0,1028.0,8.0,6.7,0.0,0.0,192.0,1.0,2,5.0,0.7779999999999916,0.5799999999999983,3.0,3.0,7.666666666666667,6.8,1.2169999999999987,1.2073999999999956,8.0,0
2020,11,2020-10-11,Eifel Grand Prix,nurburgring,bottas,BOT,mercedes,52,6.0,734.0,0.07692307692307693,161.0,2.0,2,0.0,2.6666666666666665,2.6,3.3,0.3333333333333333,0.2,0.2,0.0,0.0,0.0,0,0.0,,,52,34.0,1760.0,3.1666666666666665,2.6,0.6666666666666666,0.8,366.0,8.0,1,1.0,0.0,0.0,1.0,3.0,2.3333333333333335,2.2,0.25866666666666543,0.2691999999999979,2.1,0
2020,11,2020-10-11,Eifel Grand Prix,nurburgring,gasly,GAS,alphatauri,52,1.0,169.0,0.15384615384615385,45.0,1.0,9,0.2,5.0,6.75,8.375,0.3333333333333333,0.2,0.1,0.3333333333333333,0.2,0.2,0,0.0,,,10,1.0,59.0,6.833333333333333,8.1,0.3333333333333333,0.2,59.0,1.0,7,12.0,1.5069999999999908,0.0,12.0,2.0,11.666666666666666,11.4,1.566333333333328,1.4815999999999945,10.5,0
2020,11,2020-10-11,Eifel Grand Prix,nurburgring,giovinazzi,GIO,alfa,31,0.0,16.0,0.0967741935483871,2.0,0.0,15,0.2,13.5,14.333333333333334,14.25,0.0,0.0,0.0,0.3333333333333333,0.4,0.2,0,0.0,,,31,0.0,61.0,12.0,12.6,0.0,0.0,4.0,0.0,8,14.0,1.6670000000000016,0.0,14.0,2.0,17.333333333333332,18.0,2.5616666666666625,2.6991999999999963,18.2,0
2020,11,2020-10-11,Eifel Grand Prix,nurburgring,grosjean,GRO,haas,52,0.0,45.0,0.25,0.0,0.0,18,0.1,13.666666666666666,15.0,15.11111111111111,0.0,0.0,0.0,0.0,0.0,0.1,0,0.0,,,52,0.0,122.0,12.833333333333334,14.3,0.0,0.0,1.0,0.0,9,16.0,2.282999999999987,0.4269999999999925,15.0,1.0,15.666666666666666,16.2,2.4883333333333297,2.511199999999994,16.7,0
2020,11,2020-10-11,Eifel Grand Prix,nurburgring,hamilton,HAM,mercedes,52,28.0,1026.0,0.019230769230769232,205.0,6.0,1,0.0,3.6666666666666665,2.6,2.2,0.3333333333333333,0.6,0.6,0.0,0.0,0.0,0,0.0,,,52,34.0,1760.0,3.1666666666666665,2.6,0.6666666666666666,0.8,366.0,8.0,1,2.0,0.12099999999999511,0.12099999999999511,1.0,3.0,1.0,1.0,0.0,0.0,1.2,1
2020,11,2020-10-11,Eifel Grand Prix,nurburgring,hulkenberg,HUL,racing_point,44,0.0,112.0,0.2727272727272727,6.0,0.0,14,0.5,9.5,10.75,9.625,0.0,0.0,0.0,0.3333333333333333,0.2,0.2,0,0.0,,,31,0.0,192.0,5.166666666666667,5.9,0.0,0.0,119.0,0.0,3,20.0,2.7519999999999953,1.6910000000000025,9.0,1.0,10.0,10.6,1.4566666666666634,1.6566000000000003,8.0,0
2020,11,2020-10-11,Eifel Grand Prix,nurburgring,kevin_magnussen,MAG,haas,52,0.0,77.0,0.19230769230769232,1.0,0.0,17,0.5,12.0,14.666666666666666,13.2,0.0,0.0,0.0,0.6666666666666666,0.4,0.5,0,0.0,,,52,0.0,122.0,12.833333333333334,14.3,0.0,0.0,1.0,0.0,9,15.0,1.8559999999999945,0.0,15.0,2.0,17.666666666666668,17.8,2.520999999999996,2.589799999999994,16.9,0
2020,11,2020-10-11,Eifel Grand Prix,nurburgring,kvyat,KVY,alphatauri,31,0.0,51.0,0.12903225806451613,14.0,0.0,13,0.1,8.0,9.4,10.11111111111111,0.0,0.0,0.0,0.0,0.0,0.1,0,0.0,,,10,1.0,59.0,6.833333333333333,8.1,0.3333333333333333,0.2,59.0,1.0,7,13.0,1.5789999999999935,0.07200000000000273,12.0,2.0,11.666666666666666,11.6,1.645666666666661,1.6045999999999936,13.2,0
2020,11,2020-10-11,Eifel Grand Prix,nurburgring,latifi,LAT,williams,10,0.0,0.0,0.1,0.0,0.0,19,0.1,13.5,15.25,15.777777777777779,0.0,0.0,0.0,0.3333333333333333,0.2,0.1,0,0.0,,,52,0.0,8.0,13.5,14.8,0.0,0.0,0.0,0.0,10,18.0,2.542999999999992,0.24800000000000466,17.0,1.0,19.333333333333332,19.2,2.9226666666666623,2.920399999999995,18.7,0
2020,11,2020-10-11,Eifel Grand Prix,nurburgring,leclerc,LEC,ferrari,52,2.0,360.0,0.21153846153846154,57.0,0.0,7,0.3,7.0,9.333333333333334,6.857142857142857,0.0,0.0,0.0,0.3333333333333333,0.4,0.3,0,0.0,,,52,9.0,1149.0,9.25,9.75,0.0,0.0,74.0,0.0,6,4.0,0.7659999999999911,0.0,4.0,3.0,9.666666666666666,10.2,1.4823333333333295,1.5119999999999976,8.7,0
2020,11,2020-10-11,Eifel Grand Prix,nurburgring,max_verstappen,VER,red_bull,52,6.0,655.0,0.17307692307692307,128.0,1.0,3,0.3,2.0,2.3333333333333335,2.142857142857143,0.0,0.0,0.1,0.6666666666666666,0.4,0.3,0,0.0,,,52,8.0,1028.0,8.0,6.7,0.0,0.0,192.0,1.0,2,3.0,0.1979999999999933,0.0,3.0,3.0,3.3333333333333335,3.2,0.5943333333333337,0.6033999999999964,3.5,0
2020,11,2020-10-11,Eifel Grand Prix,nurburgring,norris,NOR,mclaren,31,0.0,114.0,0.12903225806451613,65.0,0.0,4,0.0,8.333333333333334,8.4,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,52,0.0,313.0,8.0,7.8,0.0,0.0,106.0,0.0,4,8.0,1.046999999999997,0.0,8.0,3.0,8.333333333333334,8.6,1.323999999999998,1.3753999999999962,7.6,0
2020,11,2020-10-11,Eifel Grand Prix,nurburgring,ocon,OCO,renault,31,0.0,85.0,0.25806451612903225,36.0,0.0,11,0.2,7.5,8.25,8.625,0.0,0.0,0.0,0.3333333333333333,0.2,0.2,0,0.0,,,52,0.0,312.0,5.666666666666667,6.7,0.0,0.0,99.0,0.0,5,7.0,0.972999999999999,0.1460000000000008,6.0,3.0,9.666666666666666,10.0,1.273333333333331,1.3893999999999977,10.3,0
