season,round,race_date,race_name,circuit_id,driver_id,driver_code,constructor_id,grid_position,position_text,finish_position,points,laps,status,dnf,won
2022,18,2022-10-09,Japanese Grand Prix,suzuka,ricciardo,RIC,mclaren,11,11,11.0,0.0,28,Finished,0,0
2022,18,2022-10-09,Japanese Grand Prix,suzuka,russell,RUS,mercedes,8,8,8.0,4.0,28,Finished,0,0
2022,18,2022-10-09,Japanese Grand Prix,suzuka,sainz,SAI,ferrari,3,R,,0.0,0,Accident,1,0
2022,18,2022-10-09,Japanese Grand Prix,suzuka,stroll,STR,aston_martin,19,12,12.0,0.0,28,Finished,0,0
2022,18,2022-10-09,Japanese Grand Prix,suzuka,tsunoda,TSU,alphatauri,13,13,13.0,0.0,28,Finished,0,0
2022,18,2022-10-09,Japanese Grand Prix,suzuka,vettel,VET,aston_martin,9,6,6.0,8.0,28,Finished,0,0
2022,18,2022-10-09,Japanese Grand Prix,suzuka,zhou,ZHO,alfa,14,16,16.0,0.0,28,Finished,0,0
2022,19,2022-10-23,United States Grand Prix,americas,albon,ALB,williams,8,13,13.0,0.0,56,Finished,0,0
2022,19,2022-10-23,United States Grand Prix,americas,alonso,ALO,alpine,14,7,7.0,6.0,56,Finished,0,0
2022,19,2022-10-23,United States Grand Prix,americas,bottas,BOT,alfa,7,R,,0.0,16,Spun off,1,0
2022,19,2022-10-23,United States Grand Prix,americas,gasly,GAS,alphatauri,11,14,14.0,0.0,56,Finished,0,0
2022,19,2022-10-23,United States Grand Prix,americas,hamilton,HAM,mercedes,3,2,2.0,18.0,56,Finished,0,0
2022,19,2022-10-23,United States Grand Prix,americas,kevin_magnussen,MAG,haas,13,9,9.0,2.0,56,Finished,0,0
2022,19,2022-10-23,United States Grand Prix,americas,latifi,LAT,williams,17,17,17.0,0.0,56,Finished,0,0
2022,19,2022-10-23,United States Grand Prix,americas,leclerc,LEC,ferrari,12,3,3.0,15.0,56,Finished,0,0
2022,19,2022-10-23,United States Grand Prix,americas,max_verstappen,VER,red_bull,2,1,1.0,25.0,56,Finished,0,1
2022,19,2022-10-23,United States Grand Prix,americas,mick_schumacher,MSC,haas,16,15,15.0,0.0,56,Finished,0,0
2022,19,2022-10-23,United States Grand Prix,americas,norris,NOR,mclaren,6,6,6.0,8.0,56,Finished,0,0
2022,19,2022-10-23,United States Grand Prix,americas,ocon,OCO,alpine,0,11,11.0,0.0,56,Finished,0,0
2022,19,2022-10-23,United States Grand Prix,americas,perez,PER,red_bull,9,4,4.0,12.0,56,Finished,0,0
2022,19,2022-10-23,United States Grand Prix,americas,ricciardo,RIC,mclaren,15,16,16.0,0.0,56,Finished,0,0
2022,19,2022-10-23,United States Grand Prix,americas,russell,RUS,mercedes,4,5,5.0,11.0,56,Finished,0,0
2022,19,2022-10-23,United States Grand Prix,americas,sainz,SAI,ferrari,1,R,,0.0,1,Collision damage,1,0
2022,19,2022-10-23,United States Grand Prix,americas,stroll,STR,aston_martin,5,R,,0.0,21,Collision,1,0
2022,19,2022-10-23,United States Grand Prix,americas,tsunoda,TSU,alphatauri,19,10,10.0,1.0,56,Finished,0,0
2022,19,2022-10-23,United States Grand Prix,americas,vettel,VET,aston_martin,10,8,8.0,4.0,56,Finished,0,0
2022,19,2022-10-23,United States Grand Prix,americas,zhou,ZHO,alfa,18,12,12.0,0.0,56,Finished,0,0
2022,20,2022-10-30,Mexico City Grand Prix,rodriguez,albon,ALB,williams,17,12,12.0,0.0,70,+1 Lap,0,0
2022,20,2022-10-30,Mexico City Grand Prix,rodriguez,alonso,ALO,alpine,9,19,19.0,0.0,63,Engine,0,0
2022,20,2022-10-30,Mexico City Grand Prix,rodriguez,bottas,BOT,alfa,6,10,10.0,1.0,70,+1 Lap,0,0
2022,20,2022-10-30,Mexico City Grand Prix,rodriguez,gasly,GAS,alphatauri,14,11,11.0,0.0,70,+1 Lap,0,0
2022,20,2022-10-30,Mexico City Grand Prix,rodriguez,hamilton,HAM,mercedes,3,2,2.0,18.0,71,Finished,0,0
2022,20,2022-10-30,Mexico City Grand Prix,rodriguez,kevin_magnussen,MAG,haas,19,17,17.0,0.0,70,+1 Lap,0,0
2022,20,2022-10-30,Mexico City Grand Prix,rodriguez,latifi,LAT,williams,18,18,18.0,0.0,69,+2 Laps,0,0
2022,20,2022-10-30,Mexico City Grand Prix,rodriguez,leclerc,LEC,ferrari,7,6,6.0,8.0,71,Finished,0,0
2022,20,2022-10-30,Mexico City Grand Prix,rodriguez,max_verstappen,VER,red_bull,1,1,1.0,25.0,71,Finished,0,1
2022,20,2022-10-30,Mexico City Grand Prix,rodriguez,mick_schumacher,MSC,haas,15,16,16.0,0.0,70,+1 Lap,0,0
2022,20,2022-10-30,Mexico City Grand Prix,rodriguez,norris,NOR,mclaren,8,9,9.0,2.0,70,+1 Lap,0,0
2022,20,2022-10-30,Mexico City Grand Prix,rodriguez,ocon,OCO,alpine,10,8,8.0,4.0,70,+1 Lap,0,0
2022,20,2022-10-30,Mexico City Grand Prix,rodriguez,perez,PER,red_bull,4,3,3.0,15.0,71,Finished,0,0
2022,20,2022-10-30,Mexico City Grand Prix,rodriguez,ricciardo,RIC,mclaren,11,7,7.0,6.0,70,+1 Lap,0,0
2022,20,2022-10-30,Mexico City Grand Prix,rodriguez,russell,RUS,mercedes,2,4,4.0,13.0,71,Finished,0,0
2022,20,2022-10-30,Mexico City Grand Prix,rodriguez,sainz,SAI,ferrari,5,5,5.0,10.0,71,Finished,0,0
2022,20,2022-10-30,Mexico City Grand Prix,rodriguez,stroll,STR,aston_martin,20,15,15.0,0.0,70,+1 Lap,0,0
2022,20,2022-10-30,Mexico City Grand Prix,rodriguez,tsunoda,TSU,alphatauri,13,R,,0.0,50,Collision damage,1,0
2022,20,2022-10-30,Mexico City Grand Prix,rodriguez,vettel,VET,aston_martin,16,14,14.0,0.0,70,+1 Lap,0,0
2022,20,2022-10-30,Mexico City Grand Prix,rodriguez,zhou,ZHO,alfa,12,13,13.0,0.0,70,+1 Lap,0,0
2022,21,2022-11-13,São Paulo Grand Prix,interlagos,albon,ALB,williams,19,15,15.0,0.0,71,Finished,0,0
2022,21,2022-11-13,São Paulo Grand Prix,interlagos,alonso,ALO,alpine,17,5,5.0,10.0,71,Finished,0,0
2022,21,2022-11-13,São Paulo Grand Prix,interlagos,bottas,BOT,alfa,14,9,9.0,2.0,71,Finished,0,0
2022,21,2022-11-13,São Paulo Grand Prix,interlagos,gasly,GAS,alphatauri,10,14,14.0,0.0,71,Finished,0,0
2022,21,2022-11-13,São Paulo Grand Prix,interlagos,hamilton,HAM,mercedes,2,2,2.0,18.0,71,Finished,0,0
2022,21,2022-11-13,São Paulo Grand Prix,interlagos,kevin_magnussen,MAG,haas,8,R,,0.0,0,Collision,1,0
2022,21,2022-11-13,São Paulo Grand Prix,interlagos,latifi,LAT,williams,18,16,16.0,0.0,71,Finished,0,0
2022,21,2022-11-13,São Paulo Grand Prix,interlagos,leclerc,LEC,ferrari,5,4,4.0,12.0,71,Finished,0,0
2022,21,2022-11-13,São Paulo Grand Prix,interlagos,max_verstappen,VER,red_bull,3,6,6.0,8.0,71,Finished,0,0
2022,21,2022-11-13,São Paulo Grand Prix,interlagos,mick_schumacher,MSC,haas,12,13,13.0,0.0,71,Finished,0,0
2022,21,2022-11-13,São Paulo Grand Prix,interlagos,norris,NOR,mclaren,6,R,,0.0,50,Gearbox,1,0
2022,21,2022-11-13,São Paulo Grand Prix,interlagos,ocon,OCO,alpine,16,8,8.0,4.0,71,Finished,0,0
2022,21,2022-11-13,São Paulo Grand Prix,interlagos,perez,PER,red_bull,4,7,7.0,6.0,71,Finished,0,0
2022,21,2022-11-13,São Paulo Grand Prix,interlagos,ricciardo,RIC,mclaren,11,R,,0.0,0,Collision,1,0
2022,21,2022-11-13,São Paulo Grand Prix,interlagos,russell,RUS,mercedes,1,1,1.0,26.0,71,Finished,0,1
2022,21,2022-11-13,São Paulo Grand Prix,interlagos,sainz,SAI,ferrari,7,3,3.0,15.0,71,Finished,0,0
2022,21,2022-11-13,São Paulo Grand Prix,interlagos,stroll,STR,aston_martin,15,10,10.0,1.0,71,Finished,0,0
2022,21,2022-11-13,São Paulo Grand Prix,interlagos,tsunoda,TSU,alphatauri,0,17,17.0,0.0,70,+1 Lap,0,0
2022,21,2022-11-13,São Paulo Grand Prix,interlagos,vettel,VET,aston_martin,9,11,11.0,0.0,71,Finished,0,0
2022,21,2022-11-13,São Paulo Grand Prix,interlagos,zhou,ZHO,alfa,13,12,12.0,0.0,71,Finished,0,0
2022,22,2022-11-20,Abu Dhabi Grand Prix,yas_marina,albon,ALB,williams,19,13,13.0,0.0,57,+1 Lap,0,0
2022,22,2022-11-20,Abu Dhabi Grand Prix,yas_marina,alonso,ALO,alpine,10,R,,0.0,27,Water leak,1,0
2022,22,2022-11-20,Abu Dhabi Grand Prix,yas_marina,bottas,BOT,alfa,18,15,15.0,0.0,57,+1 Lap,0,0
2022,22,2022-11-20,Abu Dhabi Grand Prix,yas_marina,gasly,GAS,alphatauri,17,14,14.0,0.0,57,+1 Lap,0,0
2022,22,2022-11-20,Abu Dhabi Grand Prix,yas_marina,hamilton,HAM,mercedes,5,18,18.0,0.0,55,Hydraulics,0,0
2022,22,2022-11-20,Abu Dhabi Grand Prix,yas_marina,kevin_magnussen,MAG,haas,16,17,17.0,0.0,57,+1 Lap,0,0
2022,22,2022-11-20,Abu Dhabi Grand Prix,yas_marina,latifi,LAT,williams,20,19,19.0,0.0,55,Collision damage,0,0
2022,22,2022-11-20,Abu Dhabi Grand Prix,yas_marina,leclerc,LEC,ferrari,3,2,2.0,18.0,58,Finished,0,0
2022,22,2022-11-20,Abu Dhabi Grand Prix,yas_marina,max_verstappen,VER,red_bull,1,1,1.0,25.0,58,Finished,0,1
2022,22,2022-11-20,Abu Dhabi Grand Prix,yas_marina,mick_schumacher,MSC,haas,12,16,16.0,0.0,57,+1 Lap,0,0
2022,22,2022-11-20,Abu Dhabi Grand Prix,yas_marina,norris,NOR,mclaren,7,6,6.0,9.0,58,Finished,0,0
2022,22,2022-11-20,Abu Dhabi Grand Prix,yas_marina,ocon,OCO,alpine,8,7,7.0,6.0,58,Finished,0,0
2022,22,2022-11-20,Abu Dhabi Grand Prix,yas_marina,perez,PER,red_bull,2,3,3.0,15.0,58,Finished,0,0
2022,22,2022-11-20,Abu Dhabi Grand Prix,yas_marina,ricciardo,RIC,mclaren,13,9,9.0,2.0,58,Finished,0,0
2022,22,2022-11-20,Abu Dhabi Grand Prix,yas_marina,russell,RUS,mercedes,6,5,5.0,10.0,58,Finished,0,0
2022,22,2022-11-20,Abu Dhabi Grand Prix,yas_marina,sainz,SAI,ferrari,4,4,4.0,12.0,58,Finished,0,0
2022,22,2022-11-20,Abu Dhabi Grand Prix,yas_marina,stroll,STR,aston_martin,14,8,8.0,4.0,58,Finished,0,0
2022,22,2022-11-20,Abu Dhabi Grand Prix,yas_marina,tsunoda,TSU,alphatauri,11,11,11.0,0.0,58,Finished,0,0
2022,22,2022-11-20,Abu Dhabi Grand Prix,yas_marina,vettel,VET,aston_martin,9,10,10.0,1.0,58,Finished,0,0
2022,22,2022-11-20,Abu Dhabi Grand Prix,yas_marina,zhou,ZHO,alfa,15,12,12.0,0.0,57,+1 Lap,0,0
2023,1,2023-03-05,Bahrain Grand Prix,bahrain,albon,ALB,williams,15,10,10.0,1.0,57,Finished,0,0
2023,1,2023-03-05,Bahrain Grand Prix,bahrain,alonso,ALO,aston_martin,5,3,3.0,15.0,57,Finished,0,0
2023,1,2023-03-05,Bahrain Grand Prix,bahrain,bottas,BOT,alfa,12,8,8.0,4.0,57,Finished,0,0
2023,1,2023-03-05,Bahrain Grand Prix,bahrain,de_vries,DEV,alphatauri,19,14,14.0,0.0,56,Lapped,0,0
2023,1,2023-03-05,Bahrain Grand Prix,bahrain,gasly,GAS,alpine,20,9,9.0,2.0,57,Finished,0,0
2023,1,2023-03-05,Bahrain Grand Prix,bahrain,hamilton,HAM,mercedes,7,5,5.0,10.0,57,Finished,0,0
2023,1,2023-03-05,Bahrain Grand Prix,bahrain,hulkenberg,HUL,haas,10,15,15.0,0.0,56,Lapped,0,0
2023,1,2023-03-05,Bahrain Grand Prix,bahrain,kevin_magnussen,MAG,haas,17,13,13.0,0.0,56,Lapped,0,0
2023,1,2023-03-05,Bahrain Grand Prix,bahrain,leclerc,LEC,ferrari,3,R,,0.0,39,Retired,1,0
2023,1,2023-03-05,Bahrain Grand Prix,bahrain,max_verstappen,VER,red_bull,1,1,1.0,25.0,57,Finished,0,1
2023,1,2023-03-05,Bahrain Grand Prix,bahrain,norris,NOR,mclaren,11,17,17.0,0.0,55,Lapped,0,0
2023,1,2023-03-05,Bahrain Grand Prix,bahrain,ocon,OCO,alpine,9,R,,0.0,41,Retired,1,0
2023,1,2023-03-05,Bahrain Grand Prix,bahrain,perez,PER,red_bull,2,2,2.0,18.0,57,Finished,0,0
2023,1,2023-03-05,Bahrain Grand Prix,bahrain,piastri,PIA,mclaren,18,R,,0.0,13,Retired,1,0
2023,1,2023-03-05,Bahrain Grand Prix,bahrain,russell,RUS,mercedes,6,7,7.0,6.0,57,Finished,0,0
2023,1,2023-03-05,Bahrain Grand Prix,bahrain,sainz,SAI,ferrari,4,4,4.0,12.0,57,Finished,0,0
2023,1,2023-03-05,Bahrain Grand Prix,bahrain,sargeant,SAR,williams,16,12,12.0,0.0,56,Lapped,0,0
2023,1,2023-03-05,Bahrain Grand Prix,bahrain,stroll,STR,aston_martin,8,6,6.0,8.0,57,Finished,0,0
2023,1,2023-03-05,Bahrain Grand Prix,bahrain,tsunoda,TSU,alphatauri,14,11,11.0,0.0,57,Finished,0,0
2023,1,2023-03-05,Bahrain Grand Prix,bahrain,zhou,ZHO,alfa,13,16,16.0,0.0,56,Lapped,0,0
2023,2,2023-03-19,Saudi Arabian Grand Prix,jeddah,albon,ALB,williams,17,R,,0.0,27,Retired,1,0
2023,2,2023-03-19,Saudi Arabian Grand Prix,jeddah,alonso,ALO,aston_martin,2,3,3.0,15.0,50,Finished,0,0
2023,2,2023-03-19,Saudi Arabian Grand Prix,jeddah,bottas,BOT,alfa,14,18,18.0,0.0,49,Lapped,0,0
2023,2,2023-03-19,Saudi Arabian Grand Prix,jeddah,de_vries,DEV,alphatauri,18,14,14.0,0.0,50,Finished,0,0
2023,2,2023-03-19,Saudi Arabian Grand Prix,jeddah,gasly,GAS,alpine,9,9,9.0,2.0,50,Finished,0,0
2023,2,2023-03-19,Saudi Arabian Grand Prix,jeddah,hamilton,HAM,mercedes,7,5,5.0,10.0,50,Finished,0,0
2023,2,2023-03-19,Saudi Arabian Grand Prix,jeddah,hulkenberg,HUL,haas,10,12,12.0,0.0,50,Finished,0,0
2023,2,2023-03-19,Saudi Arabian Grand Prix,jeddah,kevin_magnussen,MAG,haas,13,10,10.0,1.0,50,Finished,0,0
2023,2,2023-03-19,Saudi Arabian Grand Prix,jeddah,leclerc,LEC,ferrari,12,7,7.0,6.0,50,Finished,0,0
2023,2,2023-03-19,Saudi Arabian Grand Prix,jeddah,max_verstappen,VER,red_bull,15,2,2.0,19.0,50,Finished,0,0
2023,2,2023-03-19,Saudi Arabian Grand Prix,jeddah,norris,NOR,mclaren,19,17,17.0,0.0,50,Finished,0,0
2023,2,2023-03-19,Saudi Arabian Grand Prix,jeddah,ocon,OCO,alpine,6,8,8.0,4.0,50,Finished,0,0
2023,2,2023-03-19,Saudi Arabian Grand Prix,jeddah,perez,PER,red_bull,1,1,1.0,25.0,50,Finished,0,1
2023,2,2023-03-19,Saudi Arabian Grand Prix,jeddah,piastri,PIA,mclaren,8,15,15.0,0.0,50,Finished,0,0
2023,2,2023-03-19,Saudi Arabian Grand Prix,jeddah,russell,RUS,mercedes,3,4,4.0,12.0,50,Finished,0,0
2023,2,2023-03-19,Saudi Arabian Grand Prix,jeddah,sainz,SAI,ferrari,4,6,6.0,8.0,50,Finished,0,0
2023,2,2023-03-19,Saudi Arabian Grand Prix,jeddah,sargeant,SAR,williams,20,16,16.0,0.0,50,Finished,0,0
2023,2,2023-03-19,Saudi Arabian Grand Prix,jeddah,stroll,STR,aston_martin,5,R,,0.0,16,Retired,1,0
2023,2,2023-03-19,Saudi Arabian Grand Prix,jeddah,tsunoda,TSU,alphatauri,16,11,11.0,0.0,50,Finished,0,0
2023,2,2023-03-19,Saudi Arabian Grand Prix,jeddah,zhou,ZHO,alfa,11,13,13.0,0.0,50,Finished,0,0
2023,3,2023-04-02,Australian Grand Prix,albert_park,albon,ALB,williams,8,R,,0.0,6,Retired,1,0
2023,3,2023-04-02,Australian Grand Prix,albert_park,alonso,ALO,aston_martin,4,3,3.0,15.0,58,Finished,0,0
2023,3,2023-04-02,Australian Grand Prix,albert_park,bottas,BOT,alfa,19,11,11.0,0.0,58,Finished,0,0
2023,3,2023-04-02,Australian Grand Prix,albert_park,de_vries,DEV,alphatauri,15,15,15.0,0.0,56,Retired,0,0
2023,3,2023-04-02,Australian Grand Prix,albert_park,gasly,GAS,alpine,9,13,13.0,0.0,56,Retired,0,0
2023,3,2023-04-02,Australian Grand Prix,albert_park,hamilton,HAM,mercedes,3,2,2.0,18.0,58,Finished,0,0
2023,3,2023-04-02,Australian Grand Prix,albert_park,hulkenberg,HUL,haas,10,7,7.0,6.0,58,Finished,0,0
2023,3,2023-04-02,Australian Grand Prix,albert_park,kevin_magnussen,MAG,haas,14,17,17.0,0.0,52,Retired,0,0
2023,3,2023-04-02,Australian Grand Prix,albert_park,leclerc,LEC,ferrari,7,R,,0.0,0,Retired,1,0
2023,3,2023-04-02,Australian Grand Prix,albert_park,max_verstappen,VER,red_bull,1,1,1.0,25.0,58,Finished,0,1
2023,3,2023-04-02,Australian Grand Prix,albert_park,norris,NOR,mclaren,13,6,6.0,8.0,58,Finished,0,0
2023,3,2023-04-02,Australian Grand Prix,albert_park,ocon,OCO,alpine,11,14,14.0,0.0,56,Retired,0,0
2023,3,2023-04-02,Australian Grand Prix,albert_park,perez,PER,red_bull,20,5,5.0,11.0,58,Finished,0,0
2023,3,2023-04-02,Australian Grand Prix,albert_park,piastri,PIA,mclaren,16,8,8.0,4.0,58,Finished,0,0
2023,3,2023-04-02,Australian Grand Prix,albert_park,russell,RUS,mercedes,2,R,,0.0,17,Retired,1,0
2023,3,2023-04-02,Australian Grand Prix,albert_park,sainz,SAI,ferrari,5,12,12.0,0.0,58,Finished,0,0
2023,3,2023-04-02,Australian Grand Prix,albert_park,sargeant,SAR,williams,18,16,16.0,0.0,56,Retired,0,0
2023,3,2023-04-02,Australian Grand Prix,albert_park,stroll,STR,aston_martin,6,4,4.0,12.0,58,Finished,0,0
2023,3,2023-04-02,Australian Grand Prix,albert_park,tsunoda,TSU,alphatauri,12,10,10.0,1.0,58,Finished,0,0
2023,3,2023-04-02,Australian Grand Prix,albert_park,zhou,ZHO,alfa,17,9,9.0,2.0,58,Finished,0,0
2023,4,2023-04-30,Azerbaijan Grand Prix,baku,albon,ALB,williams,12,12,12.0,0.0,51,Finished,0,0
2023,4,2023-04-30,Azerbaijan Grand Prix,baku,alonso,ALO,aston_martin,6,4,4.0,12.0,51,Finished,0,0
2023,4,2023-04-30,Azerbaijan Grand Prix,baku,bottas,BOT,alfa,13,18,18.0,0.0,50,Lapped,0,0
2023,4,2023-04-30,Azerbaijan Grand Prix,baku,de_vries,DEV,alphatauri,18,R,,0.0,9,Retired,1,0
2023,4,2023-04-30,Azerbaijan Grand Prix,baku,gasly,GAS,alpine,17,14,14.0,0.0,51,Finished,0,0
2023,4,2023-04-30,Azerbaijan Grand Prix,baku,hamilton,HAM,mercedes,5,6,6.0,8.0,51,Finished,0,0
2023,4,2023-04-30,Azerbaijan Grand Prix,baku,hulkenberg,HUL,haas,20,17,17.0,0.0,50,Lapped,0,0
2023,4,2023-04-30,Azerbaijan Grand Prix,baku,kevin_magnussen,MAG,haas,16,13,13.0,0.0,51,Finished,0,0
2023,4,2023-04-30,Azerbaijan Grand Prix,baku,leclerc,LEC,ferrari,1,3,3.0,15.0,51,Finished,0,0
2023,4,2023-04-30,Azerbaijan Grand Prix,baku,max_verstappen,VER,red_bull,2,2,2.0,18.0,51,Finished,0,0
2023,4,2023-04-30,Azerbaijan Grand Prix,baku,norris,NOR,mclaren,7,9,9.0,2.0,51,Finished,0,0
2023,4,2023-04-30,Azerbaijan Grand Prix,baku,ocon,OCO,alpine,19,15,15.0,0.0,51,Finished,0,0
2023,4,2023-04-30,Azerbaijan Grand Prix,baku,perez,PER,red_bull,3,1,1.0,25.0,51,Finished,0,1
2023,4,2023-04-30,Azerbaijan Grand Prix,baku,piastri,PIA,mclaren,10,11,11.0,0.0,51,Finished,0,0
2023,4,2023-04-30,Azerbaijan Grand Prix,baku,russell,RUS,mercedes,11,8,8.0,5.0,51,Finished,0,0
2023,4,2023-04-30,Azerbaijan Grand Prix,baku,sainz,SAI,ferrari,4,5,5.0,10.0,51,Finished,0,0
2023,4,2023-04-30,Azerbaijan Grand Prix,baku,sargeant,SAR,williams,14,16,16.0,0.0,51,Finished,0,0
2023,4,2023-04-30,Azerbaijan Grand Prix,baku,stroll,STR,aston_martin,9,7,7.0,6.0,51,Finished,0,0
2023,4,2023-04-30,Azerbaijan Grand Prix,baku,tsunoda,TSU,alphatauri,8,10,10.0,1.0,51,Finished,0,0
2023,4,2023-04-30,Azerbaijan Grand Prix,baku,zhou,ZHO,alfa,15,R,,0.0,36,Retired,1,0
2023,5,2023-05-07,Miami Grand Prix,miami,albon,ALB,williams,11,14,14.0,0.0,57,Finished,0,0
2023,5,2023-05-07,Miami Grand Prix,miami,alonso,ALO,aston_martin,2,3,3.0,15.0,57,Finished,0,0
2023,5,2023-05-07,Miami Grand Prix,miami,bottas,BOT,alfa,10,13,13.0,0.0,57,Finished,0,0
2023,5,2023-05-07,Miami Grand Prix,miami,de_vries,DEV,alphatauri,15,18,18.0,0.0,57,Finished,0,0
2023,5,2023-05-07,Miami Grand Prix,miami,gasly,GAS,alpine,5,8,8.0,4.0,57,Finished,0,0
2023,5,2023-05-07,Miami Grand Prix,miami,hamilton,HAM,mercedes,13,6,6.0,8.0,57,Finished,0,0
2023,5,2023-05-07,Miami Grand Prix,miami,hulkenberg,HUL,haas,12,15,15.0,0.0,57,Finished,0,0
2023,5,2023-05-07,Miami Grand Prix,miami,kevin_magnussen,MAG,haas,4,10,10.0,1.0,57,Finished,0,0
2023,5,2023-05-07,Miami Grand Prix,miami,leclerc,LEC,ferrari,7,7,7.0,6.0,57,Finished,0,0
2023,5,2023-05-07,Miami Grand Prix,miami,max_verstappen,VER,red_bull,9,1,1.0,26.0,57,Finished,0,1
2023,5,2023-05-07,Miami Grand Prix,miami,norris,NOR,mclaren,16,17,17.0,0.0,57,Finished,0,0
2023,5,2023-05-07,Miami Grand Prix,miami,ocon,OCO,alpine,8,9,9.0,2.0,57,Finished,0,0
2023,5,2023-05-07,Miami Grand Prix,miami,perez,PER,red_bull,1,2,2.0,18.0,57,Finished,0,0
2023,5,2023-05-07,Miami Grand Prix,miami,piastri,PIA,mclaren,19,19,19.0,0.0,56,Lapped,0,0
2023,5,2023-05-07,Miami Grand Prix,miami,russell,RUS,mercedes,6,4,4.0,12.0,57,Finished,0,0
2023,5,2023-05-07,Miami Grand Prix,miami,sainz,SAI,ferrari,3,5,5.0,10.0,57,Finished,0,0
2023,5,2023-05-07,Miami Grand Prix,miami,sargeant,SAR,williams,20,20,20.0,0.0,56,Lapped,0,0
2023,5,2023-05-07,Miami Grand Prix,miami,stroll,STR,aston_martin,18,12,12.0,0.0,57,Finished,0,0
2023,5,2023-05-07,Miami Grand Prix,miami,tsunoda,TSU,alphatauri,17,11,11.0,0.0,57,Finished,0,0
2023,5,2023-05-07,Miami Grand Prix,miami,zhou,ZHO,alfa,14,16,16.0,0.0,57,Finished,0,0
2023,6,2023-05-28,Monaco Grand Prix,monaco,albon,ALB,williams,13,14,14.0,0.0,77,Lapped,0,0
2023,6,2023-05-28,Monaco Grand Prix,monaco,alonso,ALO,aston_martin,2,2,2.0,18.0,78,Finished,0,0
2023,6,2023-05-28,Monaco Grand Prix,monaco,bottas,BOT,alfa,15,11,11.0,0.0,77,Lapped,0,0
2023,6,2023-05-28,Monaco Grand Prix,monaco,de_vries,DEV,alphatauri,12,12,12.0,0.0,77,Lapped,0,0
2023,6,2023-05-28,Monaco Grand Prix,monaco,gasly,GAS,alpine,7,7,7.0,6.0,78,Finished,0,0
2023,6,2023-05-28,Monaco Grand Prix,monaco,hamilton,HAM,mercedes,5,4,4.0,13.0,78,Finished,0,0
2023,6,2023-05-28,Monaco Grand Prix,monaco,hulkenberg,HUL,haas,18,17,17.0,0.0,76,Lapped,0,0
2023,6,2023-05-28,Monaco Grand Prix,monaco,kevin_magnussen,MAG,haas,17,19,19.0,0.0,70,Retired,0,0
2023,6,2023-05-28,Monaco Grand Prix,monaco,leclerc,LEC,ferrari,6,6,6.0,8.0,78,Finished,0,0
2023,6,2023-05-28,Monaco Grand Prix,monaco,max_verstappen,VER,red_bull,1,1,1.0,25.0,78,Finished,0,1
2023,6,2023-05-28,Monaco Grand Prix,monaco,norris,NOR,mclaren,10,9,9.0,2.0,77,Lapped,0,0
2023,6,2023-05-28,Monaco Grand Prix,monaco,ocon,OCO,alpine,3,3,3.0,15.0,78,Finished,0,0
2023,6,2023-05-28,Monaco Grand Prix,monaco,perez,PER,red_bull,20,16,16.0,0.0,76,Lapped,0,0
2023,6,2023-05-28,Monaco Grand Prix,monaco,piastri,PIA,mclaren,11,10,10.0,1.0,77,Lapped,0,0
2023,6,2023-05-28,Monaco Grand Prix,monaco,russell,RUS,mercedes,8,5,5.0,10.0,78,Finished,0,0
2023,6,2023-05-28,Monaco Grand Prix,monaco,sainz,SAI,ferrari,4,8,8.0,4.0,78,Finished,0,0
2023,6,2023-05-28,Monaco Grand Prix,monaco,sargeant,SAR,williams,16,18,18.0,0.0,76,Lapped,0,0
2023,6,2023-05-28,Monaco Grand Prix,monaco,stroll,STR,aston_martin,14,R,,0.0,53,Retired,1,0
2023,6,2023-05-28,Monaco Grand Prix,monaco,tsunoda,TSU,alphatauri,9,15,15.0,0.0,76,Lapped,0,0
2023,6,2023-05-28,Monaco Grand Prix,monaco,zhou,ZHO,alfa,19,13,13.0,0.0,77,Lapped,0,0
2023,7,2023-06-04,Spanish Grand Prix,catalunya,albon,ALB,williams,18,16,16.0,0.0,65,Lapped,0,0
2023,7,2023-06-04,Spanish Grand Prix,catalunya,alonso,ALO,aston_martin,8,7,7.0,6.0,66,Finished,0,0
2023,7,2023-06-04,Spanish Grand Prix,catalunya,bottas,BOT,alfa,16,19,19.0,0.0,65,Lapped,0,0
2023,7,2023-06-04,Spanish Grand Prix,catalunya,de_vries,DEV,alphatauri,14,14,14.0,0.0,65,Lapped,0,0
2023,7,2023-06-04,Spanish Grand Prix,catalunya,gasly,GAS,alpine,10,10,10.0,1.0,66,Finished,0,0
2023,7,2023-06-04,Spanish Grand Prix,catalunya,hamilton,HAM,mercedes,4,2,2.0,18.0,66,Finished,0,0
2023,7,2023-06-04,Spanish Grand Prix,catalunya,hulkenberg,HUL,haas,7,15,15.0,0.0,65,Lapped,0,0
2023,7,2023-06-04,Spanish Grand Prix,catalunya,kevin_magnussen,MAG,haas,17,18,18.0,0.0,65,Lapped,0,0
2023,7,2023-06-04,Spanish Grand Prix,catalunya,leclerc,LEC,ferrari,19,11,11.0,0.0,66,Finished,0,0
2023,7,2023-06-04,Spanish Grand Prix,catalunya,max_verstappen,VER,red_bull,1,1,1.0,26.0,66,Finished,0,1
2023,7,2023-06-04,Spanish Grand Prix,catalunya,norris,NOR,mclaren,3,17,17.0,0.0,65,Lapped,0,0
